id_mo,year,mo_year,calc,circulation,circulation_source,unique_users,unique_users_source,reach_nat,reach_nat_source,reach_reg,reach_reg_source,market_share,market_share_source,comments
300281,2021-12-01,3002812021,1,99,99,99,99,99.0,99,99.0,99,2.7,1102021,KA
300290,1993-12-01,3002901993,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300290,1994-12-01,3002901994,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300290,1995-12-01,3002901995,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300290,1996-12-01,3002901996,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300290,1997-12-01,3002901997,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300290,1998-12-01,3002901998,1,99,99,99,99,2.0,1201998,99.0,99,2.0,1102008,KA
300291,1999-12-01,3002911999,1,99,99,99,99,2.5,1201999,99.0,99,3.0,1102008,KA
300291,2000-12-01,3002912000,1,99,99,99,99,2.6,1202000,99.0,99,4.0,1102021,KA
300291,2001-12-01,3002912001,1,99,99,99,99,2.6,1202001,99.0,99,4.0,1102011,KA
300291,2002-12-01,3002912002,1,99,99,99,99,99.0,99,99.0,99,3.0,1102011,KA
300291,2003-12-01,3002912003,1,99,99,99,99,99.0,99,99.0,99,3.0,1102011,KA
300291,2004-12-01,3002912004,1,99,99,99,99,99.0,99,99.0,99,3.0,1102011,KA
300291,2005-12-01,3002912005,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2006-12-01,3002912006,1,99,99,99,99,99.0,99,99.0,99,2.0,1102016,KA
300291,2007-12-01,3002912007,1,99,99,99,99,6.9,1202007,99.0,99,3.0,1102018,KA
300291,2008-12-01,3002912008,1,99,99,99,99,7.8,1202008,99.0,99,3.0,1102019,KA
300291,2009-12-01,3002912009,1,99,99,99,99,10.2,1102010,99.0,99,3.0,1102019,KA
300291,2010-12-01,3002912010,1,99,99,99,99,10.5,1102010,99.0,99,3.0,1102021,KA
300291,2011-12-01,3002912011,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2012-12-01,3002912012,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2013-12-01,3002912013,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2014-12-01,3002912014,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2015-12-01,3002912015,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2016-12-01,3002912016,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300291,2017-12-01,3002912017,1,99,99,99,99,99.0,99,99.0,99,2.5,1102021,KA
300291,2018-12-01,3002912018,1,99,99,99,99,99.0,99,99.0,99,2.3,1102021,KA
300291,2019-12-01,3002912019,1,99,99,99,99,99.0,99,99.0,99,2.3,1102021,KA
300291,2020-12-01,3002912020,1,99,99,99,99,99.0,99,99.0,99,2.2,1102021,KA
300291,2021-12-01,3002912021,1,99,99,99,99,99.0,99,99.0,99,1.8,1102021,KA
300271,2022-12-01,3002712022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300271,2023-12-01,3002712023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300281,2022-12-01,3002812022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300281,2023-12-01,3002812023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300291,2022-12-01,3002912022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300291,2023-12-01,3002912023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2016-12-01,3003002016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2017-12-01,3003002017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2018-12-01,3003002018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2019-12-01,3003002019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2020-12-01,3003002020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2021-12-01,3003002021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2022-12-01,3003002022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300300,2023-12-01,3003002023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300310,2007-12-01,3003102007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300310,2008-12-01,3003102008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300310,2009-12-01,3003102009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300310,2010-12-01,3003102010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300310,2011-12-01,3003102011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300320,2012-12-01,3003202012,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2013-12-01,3003202013,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2014-12-01,3003202014,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2015-12-01,3003202015,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2016-12-01,3003202016,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2017-12-01,3003202017,1,99,99,99,99,99.0,99,99.0,99,1.1,1102021,KA
300320,2018-12-01,3003202018,1,99,99,99,99,99.0,99,99.0,99,1.1,1102021,KA
300320,2019-12-01,3003202019,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300320,2020-12-01,3003202020,1,99,99,99,99,99.0,99,99.0,99,0.9,1102021,KA
300320,2021-12-01,3003202021,1,99,99,99,99,99.0,99,99.0,99,0.8,1102021,KA
300320,2022-12-01,3003202022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300320,2023-12-01,3003202023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2016-12-01,3003302016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2017-12-01,3003302017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2018-12-01,3003302018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2019-12-01,3003302019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2020-12-01,3003302020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2021-12-01,3003302021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2022-12-01,3003302022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300330,2023-12-01,3003302023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2016-12-01,3003402016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2017-12-01,3003402017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2018-12-01,3003402018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2019-12-01,3003402019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2020-12-01,3003402020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2021-12-01,3003402021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2022-12-01,3003402022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300340,2023-12-01,3003402023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300350,1993-12-01,3003501993,1,99,99,99,99,11.2,1201993,99.0,99,8.0,1102008,KA
300350,1994-12-01,3003501994,1,99,99,99,99,12.2,1201994,99.0,99,8.0,1102008,KA
300350,1995-12-01,3003501995,1,99,99,99,99,11.3,1201995,99.0,99,7.0,1102008,KA
300350,1996-12-01,3003501996,1,99,99,99,99,10.9,1201996,99.0,99,6.0,1102008,KA
300350,1997-12-01,3003501997,1,99,99,99,99,10.2,1201997,99.0,99,6.0,1102008,KA
300350,1998-12-01,3003501998,1,99,99,99,99,10.0,1201998,99.0,99,6.0,1102008,KA
300350,1999-12-01,3003501999,1,99,99,99,99,10.3,1201999,99.0,99,6.0,1102008,KA
300350,2000-12-01,3003502000,1,99,99,99,99,9.9,1202000,99.0,99,6.0,1102021,KA
300350,2001-12-01,3003502001,1,99,99,99,99,4.3,1202001,99.0,99,6.0,1102011,KA
300350,2002-12-01,3003502002,1,99,99,99,99,8.8,1202002,99.0,99,6.0,1102011,KA
300350,2003-12-01,3003502003,1,99,99,99,99,9.0,1202003,99.0,99,6.0,1102011,KA
300350,2004-12-01,3003502004,1,99,99,99,99,9.0,1202004,99.0,99,6.0,1102011,KA
300350,2005-12-01,3003502005,1,99,99,99,99,9.0,1202005,99.0,99,6.0,1102021,KA
300350,2006-12-01,3003502006,1,99,99,99,99,9.2,1202006,99.0,99,6.0,1102016,KA
300350,2007-12-01,3003502007,1,99,99,99,99,10.4,1202007,99.0,99,6.0,1102018,KA
300350,2008-12-01,3003502008,1,99,99,99,99,10.8,1202008,99.0,99,6.0,1102019,KA
300350,2009-12-01,3003502009,1,99,99,99,99,16.8,1102010,99.0,99,6.0,1102019,KA
300350,2010-12-01,3003502010,1,99,99,99,99,17.3,1102010,99.0,99,6.0,1102021,KA
300350,2011-12-01,3003502011,1,99,99,99,99,99.0,99,99.0,99,7.0,1102021,KA
300350,2012-12-01,3003502012,1,99,99,99,99,99.0,99,99.0,99,6.0,1102021,KA
300350,2013-12-01,3003502013,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300350,2014-12-01,3003502014,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300350,2015-12-01,3003502015,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300350,2016-12-01,3003502016,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300350,2017-12-01,3003502017,1,99,99,99,99,99.0,99,99.0,99,4.7,1102021,KA
300350,2018-12-01,3003502018,1,99,99,99,99,99.0,99,99.0,99,4.1,1102021,KA
300350,2019-12-01,3003502019,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300350,2020-12-01,3003502020,1,99,99,99,99,99.0,99,99.0,99,3.7,1102021,KA
300350,2021-12-01,3003502021,1,99,99,99,99,99.0,99,99.0,99,3.1,1102021,KA
300360,1993-12-01,3003601993,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300360,1994-12-01,3003601994,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300360,1995-12-01,3003601995,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300360,1996-12-01,3003601996,1,99,99,99,99,99.0,99,99.0,99,3.0,1102008,KA
300360,1997-12-01,3003601997,1,99,99,99,99,99.0,99,99.0,99,3.0,1102008,KA
300360,1998-12-01,3003601998,1,99,99,99,99,3.1,1201998,99.0,99,3.0,1102008,KA
300360,1999-12-01,3003601999,1,99,99,99,99,3.8,1201999,99.0,99,3.0,1102008,KA
300360,2000-12-01,3003602000,1,99,99,99,99,4.2,1202000,99.0,99,3.0,1102021,KA
300360,2001-12-01,3003602001,1,99,99,99,99,1.8,1202001,99.0,99,3.0,1102011,KA
300360,2002-12-01,3003602002,1,99,99,99,99,5.3,1202002,99.0,99,3.0,1102011,KA
300360,2003-12-01,3003602003,1,99,99,99,99,5.7,1202003,99.0,99,3.0,1102011,KA
300360,2004-12-01,3003602004,1,99,99,99,99,5.6,1202004,99.0,99,3.0,1102011,KA
300360,2005-12-01,3003602005,1,99,99,99,99,5.3,1202005,99.0,99,3.0,1102021,KA
300360,2006-12-01,3003602006,1,99,99,99,99,5.5,1202006,99.0,99,2.0,1102016,KA
300360,2007-12-01,3003602007,1,99,99,99,99,6.2,1202007,99.0,99,3.0,1102018,KA
300360,2008-12-01,3003602008,1,99,99,99,99,6.4,1202008,99.0,99,3.0,1102019,KA
300360,2009-12-01,3003602009,1,99,99,99,99,9.6,1102010,99.0,99,2.0,1102019,KA
300360,2010-12-01,3003602010,1,99,99,99,99,9.6,1102010,99.0,99,2.0,1102021,KA
300360,2011-12-01,3003602011,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2012-12-01,3003602012,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2013-12-01,3003602013,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2014-12-01,3003602014,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2015-12-01,3003602015,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2016-12-01,3003602016,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300360,2017-12-01,3003602017,1,99,99,99,99,99.0,99,99.0,99,1.8,1102021,KA
300360,2018-12-01,3003602018,1,99,99,99,99,99.0,99,99.0,99,1.8,1102021,KA
300360,2019-12-01,3003602019,1,99,99,99,99,99.0,99,99.0,99,1.9,1102021,KA
300360,2020-12-01,3003602020,1,99,99,99,99,99.0,99,99.0,99,1.8,1102021,KA
300360,2021-12-01,3003602021,1,99,99,99,99,99.0,99,99.0,99,1.8,1102021,KA
300360,2022-12-01,3003602022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300360,2023-12-01,3003602023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300350,2022-12-01,3003502022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300370,2022-12-01,3003702022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300370,2023-12-01,3003702023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300350,2023-12-01,3003502023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300370,1995-12-01,3003701995,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300370,1996-12-01,3003701996,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300370,1997-12-01,3003701997,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300370,1998-12-01,3003701998,1,99,99,99,99,1.5,1201998,99.0,99,2.0,1102008,KA
300370,1999-12-01,3003701999,1,99,99,99,99,1.3,1201999,99.0,99,2.0,1102008,KA
300370,2000-12-01,3003702000,1,99,99,99,99,1.2,1202000,99.0,99,2.0,1102021,KA
300370,2001-12-01,3003702001,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300370,2002-12-01,3003702002,1,99,99,99,99,99.0,99,99.0,99,1.0,1102011,KA
300370,2003-12-01,3003702003,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300370,2004-12-01,3003702004,1,99,99,99,99,99.0,99,99.0,99,1.0,1102011,KA
300370,2005-12-01,3003702005,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300370,2006-12-01,3003702006,1,99,99,99,99,99.0,99,99.0,99,2.0,1102016,KA
300370,2007-12-01,3003702007,1,99,99,99,99,99.0,99,99.0,99,2.0,1102018,KA
300370,2008-12-01,3003702008,1,99,99,99,99,99.0,99,99.0,99,2.0,1102019,KA
300370,2009-12-01,3003702009,1,99,99,99,99,99.0,99,99.0,99,2.0,1102019,KA
300370,2010-12-01,3003702010,1,99,99,99,99,99.0,99,99.0,99,2.0,1102021,KA
300370,2011-12-01,3003702011,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2012-12-01,3003702012,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2013-12-01,3003702013,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2014-12-01,3003702014,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2015-12-01,3003702015,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2016-12-01,3003702016,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2017-12-01,3003702017,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2018-12-01,3003702018,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2019-12-01,3003702019,1,99,99,99,99,99.0,99,99.0,99,1.1,1102021,KA
300370,2020-12-01,3003702020,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300370,2021-12-01,3003702021,1,99,99,99,99,99.0,99,99.0,99,1.0,1102021,KA
300380,2014-12-01,3003802014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2015-12-01,3003802015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2016-12-01,3003802016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2017-12-01,3003802017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2018-12-01,3003802018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2019-12-01,3003802019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2020-12-01,3003802020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2021-12-01,3003802021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2022-12-01,3003802022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300380,2023-12-01,3003802023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300391,2016-12-01,3003912016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300391,2017-12-01,3003912017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300391,2018-12-01,3003912018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300391,2019-12-01,3003912019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300391,2020-12-01,3003912020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300392,2021-12-01,3003922021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300392,2022-12-01,3003922022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300392,2023-12-01,3003922023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,1996-12-01,3004001996,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,1997-12-01,3004001997,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,1998-12-01,3004001998,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,1999-12-01,3004001999,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2000-12-01,3004002000,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2001-12-01,3004002001,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2002-12-01,3004002002,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2003-12-01,3004002003,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2004-12-01,3004002004,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2005-12-01,3004002005,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2006-12-01,3004002006,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300400,2007-12-01,3004002007,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300400,2008-12-01,3004002008,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300400,2009-12-01,3004002009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2010-12-01,3004002010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2011-12-01,3004002011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2012-12-01,3004002012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2013-12-01,3004002013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2014-12-01,3004002014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2015-12-01,3004002015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2016-12-01,3004002016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2018-12-01,3004002018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300400,2017-12-01,3004002017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300401,2019-12-01,3004012019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300401,2020-12-01,3004012020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300401,2021-12-01,3004012021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300401,2022-12-01,3004012022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300401,2023-12-01,3004012023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300410,1993-12-01,3004101993,1,99,99,99,99,99.0,99,99.0,99,99.0,1102008,KA
300410,1994-12-01,3004101994,1,99,99,99,99,99.0,99,99.0,99,99.0,1102008,KA
300410,1995-12-01,3004101995,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300410,1996-12-01,3004101996,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300410,1997-12-01,3004101997,1,99,99,99,99,99.0,99,99.0,99,2.0,1102008,KA
300410,1998-12-01,3004101998,1,99,99,99,99,2.1,1201998,99.0,99,2.0,1102008,KA
300410,1999-12-01,3004101999,1,99,99,99,99,2.0,1201999,99.0,99,2.0,1102008,KA
300410,2000-12-01,3004102000,1,99,99,99,99,2.1,1202000,99.0,99,2.0,1102021,KA
300410,2001-12-01,3004102001,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300410,2002-12-01,3004102002,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300410,2003-12-01,3004102003,1,99,99,99,99,99.0,99,99.0,99,3.0,1102011,KA
300410,2004-12-01,3004102004,1,99,99,99,99,99.0,99,99.0,99,3.0,1102011,KA
300410,2005-12-01,3004102005,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300410,2006-12-01,3004102006,1,99,99,99,99,99.0,99,99.0,99,3.0,1102016,KA
300410,2007-12-01,3004102007,1,99,99,99,99,99.0,99,99.0,99,4.0,1102018,KA
300410,2008-12-01,3004102008,1,99,99,99,99,99.0,99,99.0,99,4.0,1102019,KA
300410,2009-12-01,3004102009,1,99,99,99,99,99.0,99,99.0,99,5.0,1102019,KA
300410,2010-12-01,3004102010,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300410,2011-12-01,3004102011,1,99,99,99,99,99.0,99,99.0,99,5.0,1102021,KA
300410,2012-12-01,3004102012,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300410,2013-12-01,3004102013,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300410,2014-12-01,3004102014,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300410,2015-12-01,3004102015,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300410,2016-12-01,3004102016,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300410,2017-12-01,3004102017,1,99,99,99,99,99.0,99,99.0,99,3.8,1102021,KA
300410,2018-12-01,3004102018,1,99,99,99,99,99.0,99,99.0,99,3.7,1102021,KA
300410,2019-12-01,3004102019,1,99,99,99,99,99.0,99,99.0,99,3.6,1102021,KA
300410,2020-12-01,3004102020,1,99,99,99,99,99.0,99,99.0,99,3.4,1102021,KA
300410,2021-12-01,3004102021,1,99,99,99,99,99.0,99,99.0,99,3.2,1102021,KA
300410,2022-12-01,3004102022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300410,2023-12-01,3004102023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2001-12-01,3004202001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2002-12-01,3004202002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2003-12-01,3004202003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2004-12-01,3004202004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2005-12-01,3004202005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2006-12-01,3004202006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2007-12-01,3004202007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2008-12-01,3004202008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2009-12-01,3004202009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2010-12-01,3004202010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2011-12-01,3004202011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2012-12-01,3004202012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2013-12-01,3004202013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2014-12-01,3004202014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2015-12-01,3004202015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2016-12-01,3004202016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2017-12-01,3004202017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300420,2018-12-01,3004202018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2006-12-01,3004302006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2007-12-01,3004302007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2008-12-01,3004302008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2009-12-01,3004302009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2010-12-01,3004302010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2011-12-01,3004302011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2012-12-01,3004302012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2013-12-01,3004302013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2014-12-01,3004302014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2015-12-01,3004302015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2016-12-01,3004302016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2017-12-01,3004302017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2018-12-01,3004302018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2019-12-01,3004302019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2020-12-01,3004302020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2021-12-01,3004302021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2022-12-01,3004302022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300430,2023-12-01,3004302023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2011-12-01,3004402011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2012-12-01,3004402012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2013-12-01,3004402013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2014-12-01,3004402014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2015-12-01,3004402015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2016-12-01,3004402016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2017-12-01,3004402017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2018-12-01,3004402018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2019-12-01,3004402019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2020-12-01,3004402020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2021-12-01,3004402021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300440,2022-12-01,3004402022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
