id_mo,mo_title,id_sector,mandate,location,primary_distr_area,local,language,start_date,start_fake_date,end_date,end_fake_date,editorial_line_s,editorial_line_e,comments
199990,Vorarlberger Landes-Zeitung,11,2,Bregenz,19,0,deutsch,1963-08-11,9,1938-03-11,9,KA,KA,"3 mal wöchentlich, ab 03.01.1887 täglich"
200018,ORF Radio [[Dach]],20,1,Wien,20,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
300252,PULS 4,30,2,Wien,20,0,deutsch,2008-01-28,9,9999-01-01,9,Erklärung über die grundlegende Richtung: PULS 4 ist ein unabhängiger privater österreichischer Fernsehsender.,KA,KA
300260,PULS 24,30,2,Wien,20,0,deutsch,2019-09-01,9,9999-01-01,9,Erklärung über die grundlegende Richtung: PULS 24 ist ein unabhängiger privater österreichischer Fernsehsender.,KA,"Start am 20.10.2016 als HbbTV-Sender u.d.T. 4NEWS, der 2018 eingestellt wurde"
190990,Vorarlberger Nachrichten,11,2,Bregenz,19,1,deutsch,1945-09-01,9,9999-01-01,9,"demokratisch, föderalistisch, unabhängig",KA,"Bis 15.11.1945 Dreiparteienblatt / Ort: ab 03.09.1996 Schwarzach - ab 1989? in 4 Lokalausgaben, zunächst mit einmal wöchentlicher, ab 24.08.2020 täglicher Berichterstattung"
200020,Österreich 1 (Ö1),20,1,Wien,20,0,deutsch,1967-10-01,9,9999-01-01,9,"Österreich 1, einer der erfolgreichsten Kultursender Europas, bietet täglich 24 Stunden Programm auf höchstem Niveau. Information, Kultur, Literatur, Wissenschaft, Bildung, Religion und natürlich viel Musik – von der Klassik über zeitgenössische Musik bis zum Jazz - sind die Eckpfeiler von Ö1. Seine Position als DER „Festspielsender“ des ORF unterstreicht Ö1 mit über 150 Live-Übertragungen heimischer Festivals und einer Vielzahl an hochwertigen Konzertmitschnitten. Aber auch Diskussionen kontroversieller gesellschaftlicher Themen, Kabarett, Service, Neue Medien und Audiokunst haben hier ihren prominenten Platz. Mehr auf: https://der.orf.at/unternehmen/programmangebote/radio/oe-eins/index.html",KA,Nachrichten in deutscher und englischer Sprache
200035,Österreich Regional,20,1,Wien,20,0,deutsch,1967-10-01,9,1990-05-01,9,KA,KA,"Gemeinsames Rahmenprogramm der ORF-Regionalradios, das nur stundenweise durch Regionalfenster unterbrochen wurde"
200036,Österreich 2 (Ö2)  [[Dach]],20,1,Wien,20,0,deutsch,1990-05-02,9,9999-01-01,9,KA,KA,"Bis Mitte der 1990er Jahre bestand noch ein gemeinsames Rahmenprogramm, das nur stundenweise durch Regionalfenster unterbrochen wurde."
200041,Ö3 - Hitradio Ö3,20,1,Wien,20,0,deutsch,1967-10-01,9,9999-01-01,9,"Topaktuelle Nachrichten, die Themen des Tages, der schnellste Verkehrsservice Österreichs und der beste Musikmix machen Ö3 zum Lieblingsradio der Österreicher/innen. Hitradio Ö3 ist Österreichs Informations- und Serviceradio mit dem besten Musikmix. Ö3 spielt aktuellen Pop im Mix mit den Top-Songs aus dem Bereich Pop Rock der 80er, 90er und 2000er. Mehr auf: https://der.orf.at/unternehmen/programmangebote/radio/oe-drei/index.html",KA,KA
200051,Kurzwellendienst des Österreichischen Rundfunks,20,1,Wien,20,0,mehrsprachig,1955-01-01,1,1985-12-31,4,KA,KA,KA
200052,Radio Österreich International ,20,1,Wien,20,0,mehrsprachig,1985-01-01,4,2003-06-30,9,KA,KA,KA
200053,Ö1 International,20,1,Wien,20,0,mehrsprachig,2003-07-01,9,2009-12-31,9,KA,KA,KA
200060,Blue Danube Radio,20,1,Wien,20,0,mehrsprachig,1979-08-23,9,2000-01-31,9,KA,KA,KA
200070,FM4,20,1,Wien,20,0,mehrsprachig,1995-01-16,9,9999-01-01,9,"FM4 ist ein Sender mit einem hohen Wortanteil, der zudem seine Musik als ebenso eigenständige kulturelle Äußerung darstellt und damit, ähnlich wie Österreich 1, zu seinem öffentlich-rechtlichen Auftrag auch einen umfassenden Kulturbegriff lebt. Die lineare On-Air-Performance sowie die FM4-Website fm4.ORF.at samt FM4-App, Player, Stream oder On-Demand- bzw. Podcast-Angebote machen FM4 als öffentlich-rechtlichen Hauptansprechpartner der „Digital Natives“ für alle und zu jeder Zeit hörbar und erlebbar. Mehr auf: https://der.orf.at/unternehmen/programmangebote/radio/fm-vier/index.html",KA,KA
200081,Radio 1476,20,1,Wien,20,0,mehrsprachig,1997-03-21,9,2008-12-31,9,KA,KA,KA
200082,Ö1 Campus - https://oe1.orf.at/campus,40,1,Wien,20,0,mehrsprachig,2009-01-01,9,9999-01-01,9,KA,KA,Internetradio
200085,Radio Nachbar in Not,20,1,Wien,20,0,mehrsprachig,1999-04-26,9,2002-12-31,4,KA,KA,KA
200086,donaudialog,20,1,Wien,20,0,mehrsprachig,2000-01-01,4,2002-10-26,9,KA,KA,KA
200090,Ö1 Inforadio - https://oe1.orf.at/inforadio,40,1,Wien,20,0,deutsch,2003-01-01,4,2011-04-30,4,KA,KA,Internetradio
200135,Radio Wien,20,1,Wien,11,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200235,Radio Burgenland,20,1,Eisenstadt,12,0,mehrsprachig,1967-10-01,9,9999-01-01,9,KA,KA,KA
200335,Radio Kärnten,20,1,Klagenfurt,13,0,mehrsprachig,1967-10-01,9,9999-01-01,9,KA,KA,KA
200435,Radio Niederösterreich,20,1,St. Pölten,14,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200535,Radio Oberösterreich,20,1,Linz,15,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200635,Radio Salzburg,20,1,Salzburg,16,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200735,Radio Steiermark,20,1,Graz,17,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200835,Radio Tirol,20,1,Innsbruck,18,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
200935,Radio Vorarlberg,20,1,Dornbirn,19,0,deutsch,1967-10-01,9,9999-01-01,9,KA,KA,KA
230010,Radio Agora,20,3,Klagenfurt,20,0,mehrsprachig,1998-10-26,9,9999-01-01,9,"adio AGORA 105 I 5 ist seit dem Sendestart 1998 ein medialer (Kunst- und Experimentier-) Raum für slowenisch-, deutsch-, zwei- und mehrsprachige Hörer_innen und Radiomacher_innen in Kärnten und der Südsteiermark und für zugewanderte Menschen, ihre Sprache und Kultur, mit dem Ziel, zur Förderung der Verständigung zwischen den Bevölkerungsgruppen beizutragen. Wir verstehen uns als mehrsprachiges Forum - mit einem Schwerpunkt auf Musik und Literatur aus dem Alpen-Adria-Raum - und als Plattform zur Mitgestaltung für Künstler_innen und Kulturarbeiter_innen, sowie zivilgesellschaftlich engagierte Menschen und Initiativen aus der Region. Als Freies Radio sind wir Sprachrohr für in Gesellschaft und Medien marginalisierte und/oder diskriminierte Menschen und brisante Themen. Wir gestalten Programm, vermitteln Medienkompetenz, beteiligen uns an medienpolitischen Entwicklungen und sind Kooperationspartner für Kulturveranstalter_innen und Bildungseinrichtungen, sowie sozial, feministisch, queer, integrativ, ökologisch und zeitgeschichtlich engagierte Initiativen. Wir verschaffen Un.er.hörtem Gehör! Mehr auf: https://www.agora.at/home",KA,https://de.wikipedia.org/wiki/Radio_AGORA
300010,Österreichischer Rundfunk - ORF Fernsehen [[Dach]],30,1,Wien,20,0,deutsch,1961-09-11,9,9999-01-01,9,Veranstaltung eines Informations- und Kultur-Spartenprogramms gem. § 4c ORF-G sowie der Betrieb eines entsprechenden Online-Dienstes und Teletext.,KA,KA
300011,Österreichisches Fernsehen,30,1,Wien,20,0,deutsch,1955-08-01,9,1961-09-10,9,KA,KA,"3 mal wöchentlich, ab 01.01.1957 6 mal wöchentlich, ab 10.1959 täglich (https://der.orf.at/unternehmen/chronik/index.html)"
300012,FS 1,30,1,Wien,20,0,deutsch,1961-09-11,9,1992-10-25,9,KA,KA,KA
300013,ORF 1,30,1,Wien,20,0,deutsch,1992-10-26,9,9999-01-01,9,"ORF 1 ist der beim jungen Publikum erfolgreichste österreichische TV-Sender. ORF 1 bietet seinen Seherinnen und Sehern unter anderem ein umfangreiches Angebot aus österreichischer Unterhaltung und Comedy, beliebten österreichischen Filmen und Serien, umfassender speziell für junges Publikum gestalteter Information, attraktiven Sport-Live-Übertragungen, eigenproduziertem Kinderprogramm und vielem mehr. Internationale Top-Filme und –Serien runden das ORF 1- Programmbouquet ab.",KA,01.2011 - 04.2018 ORF eins
300021,FS 2,30,1,Wien,20,0,deutsch,1961-09-11,9,1992-10-25,9,KA,KA,"3 mal wöchentlich, ab ???? 5 mal wöchentlich, ab 01.09.1970 täglich, ab 02.04.1989 mit Informationsangebot in Kroatisch und Serbisch und der mehrsprachigen Sendung Heimat, fremde Heimat"
300270,ProSieben,30,2,KA,20,0,deutsch,1993-01-01,4,1998-06-30,4,KA,KA,"ab 1993 Marktanteilsdaten verfügbar, 1998: österreichisches Werbefenster"
300022,ORF 2,30,1,Wien,20,0,deutsch,1992-10-26,9,9999-01-01,9,"ORF 2 ist der mit großem Abstand meistgenutzte TV-Sender Österreichs. ORF 2 präsentiert seinem Publikum ein umfassendes Programmangebot aus aktuellster Information, innovativem Frühfernsehen, hochwertiger Kultur und Bildung, attraktiver Unterhaltung, Service, Wirtschaft, Wissenschaft, Religion uvm. aus Österreich. Erfolgreiche, österreichische Filme, Serien und Dokumentationen stehen ebenso auf dem Programm wie hochwertige Live-Übertragungen aus den unterschiedlichsten Genres und Bereichen, Magazine, Talk- und Diskussionsformate uvm. Die erfolgreichen Programme der neun ORF-Landesstudios sind ebenso unverzichtbarer Bestandteil des ORF 2- Programmbouquets.",KA,KA
300030,TW1,30,1,Wien,20,0,deutsch,1997-10-01,9,2011-10-25,9,KA,KA,"TW1 war zwar seit Oktober 2005 zu 100 % im Besitz des ORF (zuvor 50%) und der rechtliche Rahmen war nach § 9 des ORF-Gesetzes vorgegeben, für die Finanzierung des Senders durften jedoch keine Mittel aus den Rundfunkgebühren verwendet werden. TW1 galt daher nicht als öffentlich-rechtlicher Sender. / Die inhaltliche Nachfolge wird eher durch Sport+ erfüllt, die Frequenz bekam jedoch ORF III"
300040,ORF III,30,1,Wien,20,0,deutsch,2011-10-26,9,9999-01-01,9,"Der Spartenkanal ORF III Kultur und Information bietet eine breite Bühne für Kunst, Kultur, Zeitgeschichte, Dokumentation, Wissenschaft, Information und österreichischen Film. Eine der wesentlichen Säulen von ORF III Kultur und Information ist die Live-Berichterstattung aus dem österreichischen Parlament mit mehr als 400 Stunden Politik-Live-Übertragungen der Plenarsitzungen des Nationalrats, des Bundesrats, von Enqueten und Ausschüssen. ORFIII hat sich seit seinem Start 2011 beim kulturinteressierten Publikum sehr gut etabliert und gilt als einer der erfolgreichsten Kultursender im deutschsprachigen Raum.",KA,KA
300049,ORF Sport Plus,30,8,Wien,20,0,deutsch,2006-05-01,9,2011-10-25,9,KA,KA,"Seit Mai 2000 gab es eine eigene Sportschiene im Programm von TW1 / Bis 25.10.2011 teilte sich der Sender, der kein Vollprogramm ausstrahlte, die Frequenz mit TW1"
300050,ORF Sport+,30,8,Wien,20,0,deutsch,2011-10-26,9,9999-01-01,9,"Der Sportspartensender ORF SPORT + bietet seit seinem Start 2011 eine mediale Plattform für Spitzen- und Breitensport sowie sogenannte Randsportarten aus Österreich. Mit der Berichterstattung über Sportdisziplinen, die in der Regel weniger im medialen Rampenlicht stehen, leistet ORF SPORT + einen wichtigen Beitrag zur Absicherung der Vielfalt der heimischen Sportlandschaft. Starker Österreichbezug und die enge Zusammenarbeit mit heimischen Verbänden und Veranstaltern spielt bei ORF SPORT + eine zentrale Rolle. ",KA,26.10.2011 SPORT+ zu einem 24-Stunden-Spartenkanal ausgebaut
300060,3sat,30,1,KA,20,0,deutsch,1984-12-01,9,9999-01-01,9,"Seit 1. Dezember 1984 bietet der ORF gemeinsam mit dem Zweiten Deutschen Fernsehen (ZDF) und der Schweizerischen Rundfunkanstalt (SF DRS) ein internationales deutschsprachiges Satelliten-Fernsehprogramm. Seit dem Beitritt des Ersten Deutschen Fernsehens (ARD) Ende 1993 sind alle vier öffentlich-rechtlichen Rundfunkanstalten des deutschen Sprachraums an 3sat beteiligt.Einziges Gemeinschaftsprogramm des deutschen Sprachraums, Vollprogramm mit kulturellem Schwerpunkt, keine Werbung. Der ORF steuert 25 Prozent des Programms bei. Das Schwergewicht liegt auf Kultur und Information. Theater, Oper, Ballett, Konzertübertragungen, Magazine und Dokumentationen aus Österreich werden via 3sat einem internationalen Publikum zugänglich. ",KA,"Von ARD, ORF, SRG und ZDF gemeinsam betrieben"
300070,ORF Sat,30,1,Wien,20,0,deutsch,1997-01-01,4,2000-12-31,4,KA,KA,Europaweit ausgestrahlte Sendungen von ORF 2 und TW1
300080,ORF 2 Europe,30,1,Wien,20,0,deutsch,2004-07-05,9,9999-01-01,9,"ORF 2 Europe (ORF 2E) ist das über Digitalsatellit frei empfangbare europaweite TV-Angebot von ORF 2. Damit ist es möglich, Informationen, Unterhaltung und Kultur aus Österreich auch im Ausland unmittelbar zu erfahren und zu erleben.",KA,Europaweit ausgestrahlte Sendungen von ORF2
300100,OKTO,30,3,Wien,11,0,mehrsprachig,2005-11-28,9,9999-01-01,9,"Okto ist urbanes Fernsehen, bei dem engagierte Menschen und
Gruppen selbst Programminhalte gestalten und produzieren können. Okto steht für die Förderung einer modernen parlamentarischen Demokratie, die im hohen Maße von einer aktiven und
selbstbewussten Zivilgesellschaft mitgetragen und mitbestimmt werden soll. Zivilgesellschaft und Rechtsstaatlichkeit
stehen dabei als Garanten gegen jede Form der Xenophobie,
sowie des Totalitarismus und des Extremismus.
Okto steht für eine gerechtere und tolerantere Gesellschaft ein.
Für Okto bilden die Menschenrechte im Sinne der Europäischen Menschenrechtskonvention, vor allem aber Werte wie
Freiheit der Meinungsäußerung, die Würde des Menschen
sowie die Gleichberechtigung aller Menschen, unabhängig
von ihrer ethnischen oder sozialen Herkunft, ihrer sexuellen
oder religiösen Orientierung, die Grundlage der gesamten
Firmenpolitik.",KA,KA
300110,Dorf tv,30,3,Linz,15,0,mehrsprachig,2010-06-22,9,9999-01-01,9,"DORFTV. Mach dir selbst ein Bild! Medien und Gesellschaft im 21. Jahrhundert. Monokultur, Profitdenken und Desinformation bedrohen den demokratischen Zusammenhalt. Wir leisten jedoch Widerstand, kämpfen für Unabhängigkeit und öffentlichen Zugang, für Teilhabe und Vielfalt, für Community-TV.

Mach dir selbst ein Bild! Zeigen wir's ihnen!

Seit 22. Juni 2010 sendet DORFTV als nicht kommerzieller regionaler Sender in Oberösterreich.",KA,KA
300120,FS1 - Freies Fernsehen Salzburg,30,3,Salzburg,16,0,mehrsprachig,2012-02-16,9,9999-01-01,9,"FS1 ist das Freie Fernsehen Salzburg. Wir sind Alternative zu ORF und Kommerz. Produziert von Salzburger:innen für Salzburg. Dein Fernsehen heißt, jede*r kann mitmachen. Wir sind werbefrei. Wir sind das Bild von Salzburg, das sonst nicht vorkommt. Wir sind unabhängig. Wir sind das, was die Zivilgesellschaft des Landes interessiert. Wir sind Kunst, Kultur, Jugend, Soziales. Wir sind Salzburger Bands. Wir sind mehrsprachig. Wir sind intelligent. Wir sind ein Programm von vielen für viele. Und wir bilden Dich zu dem allen aus.",KA,KA
300200,Salzburg TV,30,2,Salzburg,16,0,deutsch,1995-09-17,9,2009-12-31,4,KA,KA,Bis zur Lizenzierung (2002) nach Inkrafttreten des Privatfernsehgesetzes als Piratensender betrieben
300220,W1,30,2,Wien,11,0,deutsch,1997-01-01,4,2000-01-16,9,KA,KA,Ausschließlich im Wiener Kabelnetz empfangbar
300231,ATV [1],30,2,Wien,20,0,deutsch,2000-01-17,9,2003-05-31,9,KA,KA,Ausschließlich im Kabelnetz empfangbar
300232,ATV+,30,2,Wien,20,0,deutsch,2003-06-01,9,2006-06-01,9,KA,KA,Erster bundesweiter terrestischer Privatfernsehsender
300233,ATV [2],30,2,Wien,20,0,deutsch,2006-06-02,9,9999-01-01,9,Erklärung über die grundlegende Richtung: ATV und ATV2 sind unabhängige private österreichische Fernsehsender.,KA,Nach Auslaufen der der Auflagen der Bundeswettbewerbsbehörde zum Jahresende 2023 wurde die Fusion von ATV mit den beiden Puls4-Sendern komplett umgesetzt (https://kurier.at/kultur/medien/weniger-show-mehr-leben-was-der-neue-chef-von-atv-und-puls4-plant/402299288
300271,ProSieben Austria,30,2,KA,20,0,deutsch,1998-07-01,4,9999-01-01,9,KA,KA,"ab 1993 Marktanteilsdaten verfügbar, 1998: österreichisches Werbefenster, 26.01.2004: Start einer österreichischen Nachrichtensendung (damals: ProSieben AustriaNews) (https://www.prosiebensat1puls4.com/n/anderezeitenanderenews_austriatopnews_060418), ab 29.08.2005 Puls Café übernommen (https://de.wikipedia.org/wiki/Caf%C3%A9_Puls, Seit 29.08.2005 Puls Café  auf Puls TV, Sat.1 Österreich, ProSieben Austria und kabel eins Austria )"
300280,SAT.1,30,2,KA,20,0,deutsch,1993-01-01,4,2000-06-30,4,KA,KA,"ab 1993 Marktanteilsdaten verfügbar, 2000: Start von GO! Das Motormagazin"
300281,SAT.1 Österreich,30,2,KA,20,0,deutsch,2000-07-01,4,9999-01-01,9,KA,KA,"ab 1993 Marktanteilsdaten verfügbar, 2000: Start von GO! Das Motormagazin, ab 29.08.2005 Puls Café übernommen (https://de.wikipedia.org/wiki/Caf%C3%A9_Puls, Seit 29.08.2005 Puls Café  auf Puls TV, Sat.1 Österreich, ProSieben Austria und kabel eins Austria ), ab 17.03.2008 eine österreichische Nachrichtensendung (damals: Puls 4 News)"
300290,Kabel Eins,30,2,KA,20,0,deutsch,1993-01-01,4,1999-06-30,4,KA,KA,"ab 1993 als in Österreich verbreitetes MA geführt, ab 1995 Marktanteilsdaten verfügbar, ab 1999 österreichisches Werbefenster"
300291,Kabel Eins Austria,30,2,KA,20,0,deutsch,1999-07-01,4,9999-01-01,9,KA,KA,"ab 1999 österreichisches Werbefenster, die ab 2004 [?] gesendeten täglichen österreichischen Nachrichten (damals: AustriaNews) werden mittlerweile - wie seit 2007 auch Café Puls - nicht mehr übernommen und laufen nur mehr auf Puls 4, ProSieben Austria und Sat.1 Österreich"
300300,Kabel Eins Doku Austria,30,2,KA,20,0,deutsch,2016-09-22,9,9999-01-01,9,KA,KA,"Doku-Sender mit regelmäßigen 4NEWS Updates (=eigener HbbTV Sender, integriert in Kabel Eins Doku Austria und am 21.03.2018 in 4mediathek umgewandelt) aus der PULS 4 Redaktion"
300310,Austria 9,30,2,Wien,20,0,deutsch,2007-12-12,9,2012-07-02,9,KA,KA,KA
300320,sixx Austria,30,2,KA,20,0,deutsch,2012-07-03,9,9999-01-01,9,KA,KA,KA
300330,Sat.1 GOLD Österreich,30,2,KA,20,0,deutsch,2014-06-01,1,9999-01-01,9,KA,KA,KA
300340,ProSieben MAXX Austria,30,2,KA,20,0,deutsch,2014-06-01,1,9999-01-01,9,KA,KA,KA
300350,RTL,30,2,KA,20,0,deutsch,1993-01-01,4,9999-01-01,9,KA,KA,"ab 1993 Marktanteilsdaten verfügbar, 01.04.1996: österreichisches Werbefenster (https://www.derstandard.at/story/2000100991166/rtl-gruppe-beendet-ihr-oesterreich-zoelibat-programmfenster-in-planung)"
300360,RTL II,30,2,KA,20,0,deutsch,1993-03-06,9,9999-01-01,9,KA,KA,ab 07.10.2019: RTL Zwei
300370,Super RTL,30,2,KA,20,0,deutsch,1995-04-28,9,9999-01-01,9,KA,KA,KA
300380,RTL Nitro A,30,2,KA,20,0,deutsch,2014-10-16,9,9999-01-01,9,KA,KA,Österreichisches Werbefenster
300391,RTLplus,30,2,KA,20,0,deutsch,2016-06-04,9,2021-09-15,9,KA,KA,KA
300392,RTL UP,30,2,KA,20,0,deutsch,2021-09-16,9,9999-01-01,9,KA,KA,KA
300400,n-tv,30,2,KA,20,0,deutsch,1996-01-01,4,2019-04-23,9,KA,KA,"ab 1996 Marktanteilsdaten verfügbar, davor als in Österreich verbreitetes MA geführt, 23.04.2019 Zulassung n-tv Austria"
300401,n-tv Austria,30,2,KA,20,0,deutsch,2019-04-24,9,9999-01-01,9,KA,KA,"23.04.2019 Zulassung n-tv Austria, 24.04.2019 erste österreichische Sendung (gemeinsam mit krone.tv), n-tv Austria ist der erste Sender der Mediengruppe RTL mit Programminhalten aus Österreich (https://brutkasten.com/artikel/n-tv-programmfenster-oesterreich) / Österreich-Fenster vermutlich 2021 oder 2022 wieder eingestellt"
300410,VOX,30,2,KA,20,0,deutsch,1993-01-25,9,9999-01-01,9,KA,KA,"ab 1996 Marktanteilsdaten verfügbar, davor als in Österreich verbreitetes MA geführt"
300420,VIVA Austria,30,2,KA,20,0,deutsch,2001-01-01,9,2018-12-31,9,KA,KA,KA
300430,Nickelodeon Austria,30,2,KA,20,0,KA,2006-06-01,9,9999-01-01,9,KA,KA,01.10.2014 - 30.09.2021 mit 24-Stunden-Programm.
300440,Comedy Central Austria,30,2,KA,20,0,KA,2011-01-01,9,9999-01-01,9,KA,KA,KA
300450,MTV,30,2,KA,20,0,KA,1997-03-07,9,9999-01-01,9,KA,KA,"MTV Europe, ab 07.03.1997: MTV Germany"
300460,MTV Music 24,30,2,KA,20,0,KA,2008-10-28,9,2021-06-01,9,KA,KA,https://dewiki.de/Lexikon/MTV_Music
300470,Nick Music,30,2,KA,20,0,KA,2021-06-01,9,9999-01-01,9,KA,KA,https://dewiki.de/Lexikon/Nick_Music
300480,Kika,30,2,KA,20,0,deutsch,1997-01-01,9,9999-01-01,9,KA,KA,Von ARD und ZDF gemeinsam betrieben
300490,arte,30,2,KA,20,0,deutsch,1998-01-01,4,9999-01-01,9,"Seit 1998 gibt es eine Kooperation des ORF mit dem deutsch-französischen Kulturkanal ARTE, seit April 2001 ist der ORF assoziiertes Mitglied von ARTE und damit in das institutionelle Leben der ARTE-Zentrale in Straßburg eingebunden. Für den ORF bietet die Kooperation mit ARTE die Chance, die Stimme Österreichs in Europa zu verstärken und vor allem auf dem von 3sat kaum berührten französischen Markt als Kulturproduzent aufzutreten.",KA,"ARD (Vertretung durch den SWR), ZDF und France Télévisions, Französischer Staat, Radio France, Institut national de l’audiovisuel"
300491,eXXpressTV,30,2,Wien,20,0,deutsch,2021-06-16,9,9999-01-01,1,"eXXpress ist ein bürgerlich-liberales Digitalmedium für Politik und Wirtschaft, dessen objektive, wahrheitsgetreue und kritische Berichterstattung der Information der Öffentlichkeit dienen soll. eXXpress ist von politischen Parteien und Interessenvertretungen unabhängig. eXXpress tritt für eine der Würde des Menschen angemessene und seine freie Entfaltung auf allen Gebieten fördernde Gesellschaftsordnung ein, ebenso für eine Stärkung der persönlichen Freiheitsrechte, der Meinungsfreiheit sowie für eine Förderung von Toleranz im Sinne des Humanismus und der Aufklärung. eXXpress bekennt sich hierbei zur Demokratie, zur Rechtsstaatlichkeit auf allen Ebenen, zur sozialen Gerechtigkeit, zur Eigenverantwortlichkeit des Menschen und zur Stärkung des Individuums an sich, zum Erhalt des privaten Eigentums, zu den Grundsätzen der sozialen Marktwirtschaft, zum freien Unternehmertum und zum Leistungswettbewerb.",KA,"Internet-TV: exxpress.at, www.youtube.com/c/eXXpressTV (https://de.wikipedia.org/wiki/Exxpress#cite_note-diepresse-14, https://extradienst.at/exxpress-at-startet-mit-tv-sender/)"
300500,ARD,30,1,KA,20,0,deutsch,1993-01-01,4,9999-01-01,9,KA,KA,ab 1993 Marktanteilsdaten verfügbar
300501,ARD alpha,30,1,KA,20,0,deutsch,2014-06-29,9,9999-01-01,9,KA,KA,KA
300510,ZDF,30,1,KA,20,0,deutsch,1993-01-01,9,9999-01-01,9,KA,KA,ab 1993 Marktanteilsdaten verfügbar
300520,ARD 3 [[Dach]],30,1,KA,20,0,deutsch,2012-01-01,9,9999-01-01,9,KA,KA,Dach der neun Landesrundfunkanstalten der ARD] / schon ab 2012 in Österreich empfangbar? (https://www.wikidata.de-de.nina.az/Fernsehen_in_%C3%96sterreich.html) 
300530,DMAX Austria,30,2,KA,20,0,deutsch,2012-01-01,9,9999-01-01,9,KA,KA,Österreichisches Werbefenster
300540,TLC,30,2,KA,20,0,englisch,2019-01-01,9,9999-01-01,9,KA,KA,KA
300550,Discovery,30,2,KA,20,0,KA,2019-01-01,4,9999-01-01,9,KA,KA,ab 2019 Marktanteilsdaten verfügbar
300560,CANAL+ First,30,2,KA,20,0,deutsch,2022-03-15,9,9999-01-01,9,KA,KA,"Canal+ Austria ist der erste österreichische Streaming-Dienst mit einem eigenen Fernsehsender, Kooperation mit Kleine Zeitung"
300570,N24 Austria,30,2,KA,20,0,deutsch,2016-04-02,9,2018-01-17,9,KA,KA,KA
300571,N24 Doku Austria,30,2,KA,20,0,deutsch,2018-01-18,9,9999-01-01,9,KA,KA,Änderung aufgrund eines Eigentumwechsels von ProSieben Sat.1 zu Die Welt
300581,DSF,30,2,KA,20,0,deutsch,1993-01-01,9,2010-04-11,9,KA,KA,https://de.wikipedia.org/wiki/Sport1%2B
300582,Sport1,30,2,KA,20,0,deutsch,2010-04-11,9,9999-01-01,9,KA,KA,https://de.wikipedia.org/wiki/Sport1 / zusätzlich ab 04.10.2010: Pay-TV-Variante Sport1+ (https://de.wikipedia.org/wiki/Sport1%2B)
300590,Eurosport,30,2,KA,20,0,deutsch,1993-01-01,4,9999-01-01,9,KA,KA,1993 Marktanteilsdaten verfügbar / ab 13.11.2015: Eurosport 1
300600,Bayerisches Fernsehen,30,1,KA,20,0,deutsch,1993-01-01,4,9999-01-01,9,Da bin ich daheim,KA,ab 11.04.2016: BR Fernsehen
300601,BR alpha,30,1,KA,20,0,deutsch,2000-06-01,9,2014-06-28,9,KA,KA,"Gegründet 07.01.1998, doch alpha Österreich wird erst seit 01.06.2000 ausgestrahlt"
300640,laola1.tv,30,2,Wien,20,0,deutsch,2007-07-10,9,9999-01-01,4,LAOLA1.at ist Österreichs größtes Sportportal und ein Unternehmen der Sportradar Media Services GmbH.,KA,"Seit 01.07.2021 leitet laola1.tv auf laola1.at weiter, das Videoportal wurde, bis auf wenige Sparten, gänzlich eingestellt. (https://de.wikipedia.org/wiki/Laola1.tv)"
300700,TIV,30,2,Wien,11,0,deutsch,1999-05-01,9,2001-12-01,9,KA,KA,Mitgründer von TIV wie Amina Handke und Alf Altendorf waren ab 2002 an der Konzeption des Wiener Community-TV Okto und des Salzburger Freien Fernsehens FS1 beteiligt.
300710,gotv,30,2,Wien,20,0,deutsch,2002-10-01,9,2022-06-01,9,KA,KA,KA
300720,Jedermann TV,30,2,Salzburg,16,0,deutsch,2011-10-11,9,2012-04-30,9,KA,KA,"Von Ferdinand Wegscheider, dem Gründer von Salzburg TV, zusammen mit weiteren Gesellschaftern betrieben. 2014 ging er zu Servus TV, den von Red Bull erworbenen Nachfolger von Salzburg TV."
300730,Salzburg Plus,30,2,Wals-Himmelreich,16,0,deutsch,2010-10-11,9,2012-01-31,9,KA,KA,KA
300740,R9 [[Dach]],30,2,Wien,20,0,deutsch,2013-09-01,1,9999-01-01,9,Regionales Fernsehen Österreich,KA,"R9 Regional TV Austria GmbH ist ein Fernsehvermarkter von 9 Regionalsendern, seit 2015 mit eigenem Fernsehprogramm"
